Date,Open,High,Low,Close,Adj Close,Volume
2001-01-31,62.664089,62.664089,58.950661,59.507675,46.176189,38132921
2001-02-01,59.337475,60.126579,57.666435,59.747501,46.362293,82349366
2001-02-02,59.492203,61.256081,59.407104,61.039463,47.364822,65464708
2001-02-05,60.822845,61.967819,60.381878,61.758942,47.923100,68962152
2001-02-06,61.890457,62.277271,61.310234,61.557796,47.767029,39092901
2001-02-07,61.217400,61.573269,60.652649,60.877003,47.238758,23506544
2001-02-08,60.528870,61.495907,60.420559,61.263817,47.538910,30915221
2001-02-09,61.426277,62.199909,61.000782,61.720261,47.893093,45047590
2001-02-12,61.310234,62.880707,61.155506,61.975555,48.091198,42586286
2001-02-13,62.199909,63.731701,61.503643,63.445454,49.231796,55148262
2001-02-14,64.188141,64.582695,63.368092,64.296448,49.892139,57887223
2001-02-15,64.211349,65.820503,63.901897,65.402740,50.750580,95050871
2001-02-16,65.588409,66.431671,64.984978,65.364059,50.720573,81979234
2001-02-19,65.449158,66.075798,64.752892,65.812767,51.068760,41141631
2001-02-20,65.603882,65.998436,65.139709,65.418213,50.762596,46248712
2001-02-21,65.456894,65.735405,63.762646,64.072098,49.718044,50993799
2001-02-22,63.901897,64.830254,63.221104,64.157196,49.784084,50329509
2001-02-23,64.219086,65.077812,63.375828,63.638863,49.381874,49943194
2001-02-26,63.468662,63.886425,62.393318,62.857494,48.775555,40210405
2001-02-27,63.050903,63.321674,61.472698,62.215382,48.277290,36261764
2001-02-28,62.199909,64.984978,61.991032,64.072098,49.718044,71413412
2001-03-01,64.366074,69.007858,64.366074,67.800995,52.611557,103004136
2001-03-02,68.079506,69.781494,64.234558,64.845726,50.318367,86709799
2001-03-05,65.062347,65.758614,62.277271,63.228840,49.063713,61010290
2001-03-06,63.228840,63.228840,63.228840,63.228840,49.063713,0
2001-03-07,63.747169,65.712196,61.673840,63.747169,49.465916,48763594
2001-03-08,63.971523,65.008186,63.290730,63.963787,49.634003,28634714
2001-03-09,63.607918,63.607918,61.681576,63.360355,49.165760,25377081
2001-03-12,63.298466,63.747169,62.199909,63.128265,48.985676,23726914
2001-03-13,62.052921,64.752892,58.084194,60.049217,46.596413,34027849
2001-03-14,60.188469,62.648617,59.592773,61.797623,47.953117,21796258
2001-03-15,60.807377,62.114811,60.049217,61.464962,47.694988,16055838
2001-03-16,60.962101,61.774414,58.656681,59.414841,46.104160,20703081
2001-03-19,58.950661,60.033745,58.115139,59.182751,45.924061,14598747
2001-03-20,59.414841,59.530884,57.326035,57.767006,44.825489,11775417
2001-03-21,58.254395,62.393318,56.513725,62.091602,48.181244,21470211
2001-03-22,62.718243,63.252048,60.497921,60.869267,47.232742,18537442
2001-03-23,60.962101,61.991032,57.913998,58.726307,45.569878,22901287
2001-03-26,58.795937,59.817127,58.192505,59.445786,46.128170,11450378
2001-03-27,59.260113,61.023991,59.058968,60.451504,46.908577,18974491
2001-03-28,61.116825,62.664089,60.900211,62.199909,48.265301,17239872
2001-03-29,62.083866,62.795605,60.962101,61.341179,47.598927,24644044
2001-03-30,60.977573,61.379860,59.824863,60.273567,46.770512,15875616
2001-04-02,59.801655,60.931156,57.952679,60.505657,46.950611,18030753
2001-04-03,60.343197,61.116825,59.724293,60.474712,46.926582,9938830
2001-04-04,58.819145,59.987328,58.525166,59.275585,45.996098,9381976
2001-04-05,59.275585,59.275585,59.275585,59.275585,45.996098,0
2001-04-06,59.260113,60.799637,58.950661,59.221432,45.954079,7544167
2001-04-09,58.826881,59.368420,54.424919,55.275913,42.892475,31620971
2001-04-10,54.958725,54.958725,50.487141,50.843010,39.452667,23619705
2001-04-11,51.059628,52.227810,47.446774,50.169952,38.930386,36725183
2001-04-12,49.202915,49.202915,45.195507,46.007820,35.700714,42009551
2001-04-13,46.007820,46.007820,46.007820,46.007820,35.700714,0
2001-04-16,45.272869,48.429283,44.870583,47.678860,36.997383,29141170
2001-04-17,47.500927,49.790874,47.346199,48.769680,37.843834,25542263
2001-04-18,48.584007,51.044155,46.882023,50.626392,39.284580,42489987
2001-04-19,51.051891,58.579319,51.051891,57.209991,44.393257,68751703
2001-04-20,57.233200,58.006832,54.633801,55.523476,43.084583,37236706
2001-04-23,54.927780,56.227482,54.270195,54.788528,42.514271,21045460
2001-04-24,54.339821,54.618328,53.303158,54.069050,41.955994,17229809
2001-04-25,54.154148,56.165588,53.844700,55.492531,43.060562,32062137
2001-04-26,55.771038,56.614296,54.432655,54.904572,43.428017,32977535
2001-04-27,54.308876,54.308876,51.461914,53.434673,42.265381,33400392
2001-04-30,53.953007,54.680218,51.678532,52.993706,41.916576,21494350
2001-05-01,52.993706,52.993706,52.993706,52.993706,41.916576,0
2001-05-02,52.916340,53.612610,52.018929,52.962757,41.892101,14624089
2001-05-03,52.761616,53.968479,52.552734,53.218056,42.094021,15124715
2001-05-04,53.094276,53.535248,52.761616,53.179375,42.063442,8120069
2001-05-07,53.071068,53.751862,52.537262,52.746143,41.720753,7268164
2001-05-08,52.684254,53.875645,52.614624,53.550716,42.357155,14217952
2001-05-09,53.689972,55.361015,53.620346,54.424919,43.048626,28754274
2001-05-10,54.448132,55.190815,54.246986,54.950989,43.464733,14090598
2001-05-11,55.152134,55.902557,54.796265,54.981934,43.489216,14416761
2001-05-14,54.927780,56.018600,54.873627,55.670467,44.033821,11481672
2001-05-15,55.237232,57.620014,53.867908,57.372456,45.380039,30047158
2001-05-16,57.650963,57.991360,56.498253,56.776760,44.908871,21439182
2001-05-17,57.078472,59.577301,57.078472,59.190487,46.818062,37483225
2001-05-18,59.523148,59.546356,57.712852,57.999096,45.875702,19502146
2001-05-21,57.558125,59.028023,57.496235,58.277603,46.095997,18769878
2001-05-22,58.463272,59.028023,58.130611,58.401382,46.193901,13619275
2001-05-23,58.339493,59.298794,58.308548,58.958397,46.634480,12187280
2001-05-24,58.950661,61.023991,58.950661,60.791901,48.084732,43638035
2001-05-25,60.954365,61.534588,60.505657,60.892475,48.164291,27566304
2001-05-28,60.962101,62.184437,60.962101,61.704784,48.806801,16841516
2001-05-29,61.735729,62.965805,61.426277,62.416527,49.369770,19757494
2001-05-30,62.818813,62.927124,60.335461,60.583023,47.919514,25244136
2001-05-31,60.281307,60.931156,59.260113,60.699066,48.011303,19795516
2001-06-01,60.846058,61.000782,58.501953,58.834618,46.536583,19880537
2001-06-04,59.105389,59.252377,57.442081,57.983624,45.863472,14366654
2001-06-05,57.674171,58.455536,57.326035,57.705116,45.643173,13089358
2001-06-06,58.006832,58.177029,56.297108,56.560143,44.737530,18286844
2001-06-07,56.784496,56.854122,55.260441,56.351261,44.572308,24322818
2001-06-08,56.475044,57.782478,56.374470,57.310562,45.331097,23242355
2001-06-11,57.248672,57.627750,56.645241,57.356983,45.367813,17254239
2001-06-12,57.233200,57.449818,56.861858,57.256409,45.288258,8913755
2001-06-13,57.403400,58.316284,57.256409,58.084194,45.943012,14851465
2001-06-14,57.844368,58.532902,56.026337,56.304844,44.535603,30061454
2001-06-15,56.026337,56.026337,54.633801,55.330070,43.764572,21919172
2001-06-18,54.943253,55.237232,52.467636,52.699726,41.684048,25596869
2001-06-19,52.606888,53.844700,52.552734,53.666763,42.448948,16855819
2001-06-20,51.833260,54.308876,51.833260,53.357311,42.204178,12042483
2001-06-21,53.341839,54.223778,52.606888,52.777088,41.745235,21798119
2001-06-22,52.916340,53.194847,52.018929,52.978233,41.904335,14392803
2001-06-25,52.715199,53.086540,51.918358,52.831242,41.788071,11410650
2001-06-26,52.684254,53.976215,52.452164,53.659027,42.442825,13108172
2001-06-27,53.535248,55.685940,53.040123,55.407433,43.825760,20458067
2001-06-28,55.391960,56.699394,55.159870,56.057281,44.339779,17788131
2001-06-29,56.088226,57.782478,55.716885,57.016582,45.098564,12434802
2001-07-02,57.372456,61.116825,54.510021,55.492531,43.893074,6512926
2001-07-03,54.092258,54.463604,50.131271,50.966793,40.313343,30366244
2001-07-04,49.976543,51.291718,49.821819,50.471668,39.921711,18231443
2001-07-05,51.369080,52.049873,50.757912,51.330399,40.600945,12961804
2001-07-06,50.131271,50.951321,49.667091,50.394306,39.860516,7915507
2001-07-09,50.131271,51.059628,48.908936,50.626392,40.044094,16572376
2001-07-10,51.291718,51.817787,50.595448,51.632114,40.839588,11525621
2001-07-11,51.369080,52.722935,50.920376,52.080818,41.194504,7391084
2001-07-12,52.374802,53.024651,52.173656,52.637833,41.635090,8065559
2001-07-13,52.877659,54.270195,51.415497,53.225792,42.100151,13189871
2001-07-16,52.436691,52.916340,51.059628,51.369080,40.631546,9909398
2001-07-17,50.904900,52.049873,50.301468,51.523808,40.753925,7470941
2001-07-18,51.686268,51.902885,50.285995,50.556767,39.989021,9590654
2001-07-19,50.285995,50.510349,49.667091,50.146744,39.664707,7802798
2001-07-20,50.440723,50.456196,48.042469,48.568535,38.416386,11819702
2001-07-23,47.965103,48.893459,46.417843,48.429283,38.306244,899182
2001-07-24,46.603516,48.970825,46.603516,48.638165,38.471455,6413421
2001-07-25,48.661373,48.808361,47.763962,48.073414,38.024757,7916742
2001-07-26,47.655651,48.336449,46.851074,47.168266,37.308807,14061902
2001-07-27,46.959385,47.647915,46.417843,47.353935,37.455662,8282317
2001-07-30,47.261101,48.584007,46.928440,48.406075,38.287884,9693662
2001-07-31,48.700054,49.628410,46.982594,49.334431,39.022190,25609621
2001-08-01,49.659355,49.860500,48.313236,48.816097,38.612202,12119625
2001-08-02,48.584007,49.651619,47.895477,49.171967,38.893677,10517084
2001-08-03,49.125549,49.682564,48.011520,49.079132,38.820259,22173673
2001-08-06,49.048187,50.231842,48.777416,50.007488,39.554554,11795201
2001-08-07,49.674828,51.059628,49.674828,50.928108,40.282745,15177150
2001-08-08,50.270523,51.214355,49.906918,50.819801,40.197075,11536434
2001-08-09,50.440723,52.568207,50.285995,51.957039,41.096607,15060376
2001-08-10,52.297436,52.831242,51.694004,52.575943,41.586147,16397067
2001-08-13,52.529526,52.746143,50.224106,50.525822,39.964542,12831832
2001-08-14,51.013210,51.013210,49.458214,49.674828,39.291431,19070371
2001-08-15,49.674828,49.674828,49.674828,49.674828,39.291431,0
2001-08-16,49.976543,51.283981,49.667091,50.579975,40.007381,18605097
2001-08-17,50.595448,50.873955,48.932144,49.133286,38.863091,17482901
2001-08-20,48.738735,49.806347,48.669109,49.179707,38.899799,12790462
2001-08-21,49.202915,49.930126,49.202915,49.342167,39.028313,11973768
2001-08-22,49.342167,49.342167,49.342167,49.342167,39.028313,0
2001-08-23,49.496895,52.297436,48.908936,49.048187,38.795776,11254898
2001-08-24,49.202915,49.241596,48.614956,48.761944,38.569359,9658277
2001-08-27,49.202915,49.496895,48.444756,48.785152,38.587727,8473157
2001-08-28,48.568535,49.156494,48.305504,48.406075,38.287884,6669680
2001-08-29,48.274555,49.551048,48.259083,49.264805,38.967117,22413393
2001-08-30,49.086868,49.728985,48.738735,49.373112,39.052788,12796311
2001-08-31,49.264805,49.357639,47.895477,48.143040,38.079834,18181038
2001-09-03,48.119831,48.738735,48.119831,48.382866,38.269531,7463231
2001-09-04,48.413811,48.955353,47.756226,48.638165,38.471455,10321946
2001-09-05,48.429283,48.893459,47.934158,48.143040,38.079834,5447715
2001-09-06,49.202915,49.202915,47.887741,48.212666,38.134907,7830473
2001-09-07,48.537590,48.537590,47.353935,47.609234,37.657600,9445746
2001-09-10,47.500927,47.872269,46.920704,47.059956,37.223133,5836680
2001-09-11,47.268837,47.500927,46.882023,47.199211,37.333282,6771854
2001-09-12,45.644211,46.649933,42.712151,46.092918,36.458237,16053647
2001-09-13,46.417843,46.882023,44.568867,44.917000,35.528122,9322994
2001-09-14,45.133617,45.133617,40.429939,40.429939,31.978975,14578479
2001-09-17,39.029671,41.079792,37.289001,40.638821,32.144203,46177509
2001-09-18,40.228798,43.091232,38.681538,39.168922,30.981537,40167684
2001-09-19,40.228798,40.460884,37.621662,38.201885,30.216650,24923357
2001-09-20,37.428253,37.985268,35.865520,37.118801,29.359961,28219232
2001-09-21,36.151764,36.205917,33.413113,33.521420,26.514528,33913027
2001-09-24,33.652935,35.099625,33.204231,34.217686,27.065254,47028593
2001-09-25,34.828854,35.432285,31.502243,31.966421,25.284571,46020354
2001-09-26,32.477016,35.169250,32.477016,35.146042,27.799557,42362969
2001-09-27,33.258385,37.876961,33.258385,37.397308,29.580240,62021450
2001-09-28,37.753178,41.141682,36.902184,40.940536,32.382847,67280464
2001-10-01,40.847702,42.008148,39.192131,40.159172,31.764809,94266304
2001-10-02,40.159172,40.159172,40.159172,40.159172,31.764809,0
2001-10-03,40.383522,40.522778,37.459198,38.155468,30.179937,46124938
2001-10-04,38.534546,39.578945,37.683552,38.596436,30.528725,68805688
2001-10-05,38.526810,39.764618,37.691288,38.782108,30.675579,32968733
2001-10-08,37.443726,39.602158,37.211636,39.045143,30.883638,47960355
2001-10-09,39.455166,39.888401,38.557755,39.161186,30.975426,47804280
2001-10-10,38.990990,40.816757,38.990990,39.942554,31.593472,41785368
2001-10-11,40.228798,41.574917,40.228798,41.064320,32.480751,36688233
2001-10-12,41.335091,42.209293,41.017902,41.319618,32.682697,40533718
2001-10-15,41.095264,42.812725,40.692978,42.333073,33.484303,30617100
2001-10-16,42.534218,42.843670,42.031357,42.333073,33.484303,20941379
2001-10-17,42.549690,44.359985,42.240238,44.027325,34.824409,27558115
2001-10-18,43.276901,43.400684,42.410435,42.696678,33.771904,19524411
2001-10-19,42.627052,43.091232,42.317600,42.781780,33.839214,17958218
2001-10-22,42.820461,43.849388,41.776058,42.209293,33.386398,19478188
2001-10-23,42.812725,42.959713,42.278919,42.534218,33.643414,12250987
2001-10-24,43.013866,43.013866,40.940536,41.149418,32.548065,22109107
2001-10-25,41.621334,41.698696,40.499569,40.832230,32.297192,12801456
2001-10-26,40.832230,40.832230,40.832230,40.832230,32.297192,0
2001-10-29,41.157154,41.837948,39.780090,40.298424,31.874956,14081188
2001-10-30,39.609894,39.872929,38.859470,39.076088,30.908117,16014326
2001-10-31,39.300442,39.988972,38.410767,39.362331,31.134529,49551192
2001-11-01,39.764618,40.677502,39.493847,40.337105,31.905548,25247542
2001-11-02,40.306160,41.621334,40.236534,40.685238,32.180920,20437644
2001-11-05,40.754868,40.754868,39.803299,40.460884,32.003452,15847586
2001-11-06,41.002426,41.311878,40.035389,40.615612,32.125843,15558469
2001-11-07,41.079792,41.234516,39.656311,40.089542,31.709724,10284564
2001-11-08,40.074070,40.607876,38.967777,40.337105,31.905548,19187410
2001-11-09,40.770340,41.226780,40.275215,40.855438,32.315536,15973971
2001-11-12,40.986954,41.683224,40.739395,41.188099,32.578663,12810200
2001-11-13,41.157154,41.698696,40.739395,41.536232,32.854034,14825826
2001-11-14,42.070038,42.511009,41.953995,42.271183,33.435356,5692832
2001-11-15,42.240238,43.276901,42.085510,43.021603,34.028912,14454422
2001-11-16,43.021603,43.021603,43.021603,43.021603,34.028912,0
2001-11-19,43.957699,47.330727,43.957699,47.230156,37.357769,32784956
2001-11-20,47.965103,48.119831,44.561131,45.033043,35.619911,20464078
2001-11-21,45.180035,46.765976,44.483765,45.551376,36.029896,18737860
2001-11-22,45.644211,46.170280,44.886055,45.164562,35.723927,14538874
2001-11-23,45.180035,45.876301,44.058270,45.164562,35.723927,16636341
2001-11-26,45.752522,46.680878,45.528168,46.201225,36.543919,16932419
2001-11-27,46.727295,47.176003,44.994362,45.365704,35.883034,12814763
2001-11-28,45.365704,45.528168,44.143368,44.955681,35.558720,14947208
2001-11-29,44.870583,45.149090,44.251678,44.862846,35.485283,11261348
2001-11-30,44.862846,44.862846,44.862846,44.862846,35.485283,0
2001-12-03,45.040779,45.443069,44.251678,44.940208,35.546478,12363553
2001-12-04,45.180035,46.572571,45.025307,46.185753,36.531673,15898483
2001-12-05,47.214684,48.862514,47.036747,48.475700,38.342960,21093888
2001-12-06,49.512367,50.208633,47.361671,47.957367,37.932968,22454000
2001-12-07,47.965103,48.862514,47.965103,48.274555,38.183853,14029005
2001-12-10,48.119831,49.504631,48.119831,48.746471,38.557133,9491492
2001-12-11,48.738735,49.179707,47.818115,48.034733,37.994164,10645111
2001-12-12,48.429283,49.496895,47.825851,48.119831,38.061478,11794845
2001-12-13,48.390602,49.357639,45.744785,48.119831,38.061478,26617666
2001-12-14,48.119831,48.274555,47.230156,48.011520,37.975796,8651117
2001-12-17,48.011520,48.011520,48.011520,48.011520,37.975796,0
2001-12-18,47.965103,48.669109,46.820129,47.833588,37.835068,9990884
2001-12-19,48.568535,48.568535,47.500927,47.763962,37.779987,16473880
2001-12-20,47.733013,48.274555,46.820129,48.011520,37.975796,11381528
2001-12-21,47.191475,48.197193,47.191475,48.019260,37.981922,6510425
2001-12-24,47.346199,48.336449,47.191475,48.073414,38.024757,6400941
2001-12-25,48.073414,48.073414,48.073414,48.073414,38.024757,0
2001-12-26,47.949631,48.429283,46.943913,47.469982,37.547466,4301658
2001-12-27,47.191475,47.415829,46.139336,46.765976,36.990616,16519599
2001-12-28,46.417843,47.176003,44.746799,46.711823,36.947773,13689573
2001-12-31,47.036747,47.787170,46.201225,47.377144,37.474026,7499831
2002-01-01,47.176003,47.794907,46.820129,47.191475,37.327168,4451335
2002-01-02,47.044483,47.346199,46.572571,46.974857,37.155834,4420985
2002-01-03,47.191475,47.493191,45.682896,45.868565,36.280785,10200292
2002-01-04,46.572571,50.402042,46.108391,49.674828,39.291431,28939679
2002-01-07,49.357639,51.144726,49.094604,49.512367,39.162933,19626004
2002-01-08,49.674828,50.285995,48.831570,49.179707,38.899799,10630911
2002-01-09,49.512367,51.910622,48.908936,50.804329,40.184841,40324419
2002-01-10,51.075100,51.779102,49.759930,50.231842,39.732018,15844174
2002-01-11,50.595448,51.833260,49.210651,50.564503,39.995140,19511472
2002-01-14,51.214355,53.225792,49.860500,50.394306,39.860516,30291247
2002-01-15,50.270523,50.889427,49.566521,49.937862,39.499493,10701164
2002-01-16,50.301468,50.518085,48.908936,49.551048,39.193527,8389784
2002-01-17,49.048187,49.968807,48.823833,49.311222,39.003838,12623050
2002-01-18,51.044155,51.044155,47.733013,48.212666,38.134907,14997801
2002-01-21,48.429283,48.847046,48.119831,48.336449,38.232811,6859047
2002-01-22,48.274555,49.326694,47.818115,48.367393,38.257286,12667232
2002-01-23,48.274555,49.032715,48.081150,48.684582,38.508175,7597423
2002-01-24,48.816097,49.048187,48.197193,48.514381,38.373550,5441788
2002-01-25,48.730999,48.738735,48.274555,48.707790,38.526539,3949545
2002-01-28,48.893459,50.131271,48.375130,48.653637,38.483692,15186832
2002-01-29,48.893459,49.272541,48.568535,48.986298,38.746822,9700784
2002-01-30,48.723263,49.202915,47.841324,48.591743,38.434738,9193817
2002-01-31,49.667091,49.667091,46.046501,46.433315,36.727478,43790679
2002-02-01,46.518414,47.253365,46.123863,46.518414,36.794792,28862355
2002-02-04,47.423561,47.423561,45.899509,46.851074,37.057919,12391402
2002-02-05,46.108391,46.727295,45.195507,45.474014,35.968704,21167689
2002-02-06,45.644211,46.031029,44.924736,45.133617,35.699455,28381505
2002-02-07,45.180035,49.187443,45.172298,47.647915,37.688198,52452951
2002-02-08,47.655651,48.661373,47.377144,48.150776,38.085953,27620173
2002-02-11,48.584007,49.048187,47.516399,47.748489,37.767750,15701134
2002-02-12,47.965103,48.661373,47.609234,47.841324,37.841179,18680262
2002-02-13,47.965103,48.429283,47.849060,47.965103,37.939087,21878681
2002-02-14,48.336449,48.955353,47.980576,48.204929,38.128788,12970199
2002-02-15,48.429283,49.481422,48.143040,48.831570,38.624435,32156582
2002-02-18,49.202915,49.790874,48.939880,49.318958,39.009960,22971392
2002-02-19,49.543312,49.976543,49.280277,49.643883,39.266956,18468339
2002-02-20,49.125549,49.272541,48.452492,49.055923,38.801907,11942105
2002-02-21,49.264805,49.667091,48.351921,48.645901,38.477573,9128340
2002-02-22,48.429283,48.792889,48.367393,48.723263,38.538776,5385321
2002-02-25,48.769680,49.009506,48.429283,48.692318,38.514290,5584124
2002-02-26,49.110077,50.131271,48.831570,49.721245,39.328148,18668202
2002-02-27,50.131271,51.098309,49.241596,50.402042,39.866646,46625707
2002-02-28,50.564503,50.959057,47.199211,47.632442,37.675957,38618676
2002-03-01,47.655651,50.239578,47.230156,49.868237,39.444412,29184893
2002-03-04,51.678532,52.606888,48.274555,48.529854,38.385799,73299467
2002-03-05,49.357639,49.419529,48.290028,48.545326,38.398022,28266250
2002-03-06,47.655651,49.744453,47.408089,47.601498,37.651482,21536483
2002-03-07,47.965103,48.336449,47.446774,48.166248,38.098190,14161885
2002-03-08,48.259083,48.661373,47.292046,47.493191,37.565815,11788104
2002-03-11,47.880005,47.880005,45.961403,46.178017,36.525558,25713695
2002-03-12,46.247643,46.332745,45.102673,45.218716,35.766777,16888354
2002-03-13,45.334759,46.201225,45.180035,45.435333,35.938103,17901215
2002-03-14,45.961403,46.170280,45.535904,46.031029,36.409290,10222344
2002-03-15,46.147072,47.880005,46.147072,47.663387,37.700439,27211496
2002-03-18,48.073414,48.398338,47.206947,47.454510,37.535217,13312475
2002-03-19,47.500927,47.609234,46.147072,46.355953,36.666298,10558299
2002-03-20,46.572571,47.168266,46.185753,46.998066,37.174191,15263806
2002-03-21,46.727295,47.137321,46.588043,46.967121,37.149712,7444999
2002-03-22,46.402370,47.129581,45.969135,47.005802,37.180298,12368614
2002-03-25,47.005802,47.005802,47.005802,47.005802,37.180298,0
2002-03-26,46.789185,46.804657,46.232170,46.417843,36.715252,8140052
2002-03-27,46.866550,46.943913,45.621002,46.433315,36.727478,15159564
2002-03-28,46.572571,46.920704,46.038765,46.464260,36.751965,19451496
2002-03-29,46.464260,46.464260,46.464260,46.464260,36.751965,0
2002-04-01,46.673141,47.702068,46.309536,46.750504,36.978367,16271826
2002-04-02,46.495205,47.075428,46.495205,46.967121,37.149712,9707066
2002-04-03,46.951649,46.951649,46.038765,46.255383,36.586750,6812526
2002-04-04,46.495205,49.496895,46.495205,47.245628,37.370007,63835106
2002-04-05,47.384880,48.119831,47.191475,47.299782,37.412834,21476234
2002-04-08,47.539608,47.686596,46.735031,46.882023,37.082401,11127246
2002-04-09,46.959385,47.059956,46.294064,46.441051,36.733601,9133466
2002-04-10,46.417843,46.758240,45.551376,45.837620,36.256313,17253910
2002-04-11,46.131599,46.487469,45.690632,45.884037,36.293026,5220190
2002-04-12,45.930454,46.386898,45.729313,46.147072,36.501076,6607041
2002-04-15,46.108391,46.394634,45.388912,45.559113,36.036022,4188548
2002-04-16,45.489487,45.698368,44.460556,44.723591,35.375145,9746045
2002-04-17,45.156826,45.241924,44.661701,44.878319,35.497524,6063293
2002-04-18,45.180035,45.760258,45.025307,45.234188,35.778999,12479959
2002-04-19,45.265133,46.263119,43.671455,44.050533,34.842777,12423685
2002-04-22,44.096951,44.785480,43.362003,44.445084,35.154839,11355882
2002-04-23,44.592075,45.582321,44.274887,45.056252,35.638268,23675223
2002-04-24,45.334759,49.481422,44.715855,44.816425,35.448566,7760084
2002-04-25,44.947945,45.009834,44.127895,44.406403,35.124252,10921774
2002-04-26,44.483765,45.009834,44.189789,44.638493,35.307835,7301332
2002-04-29,44.715855,44.715855,42.186085,42.596107,33.692356,30502924
2002-04-30,42.549690,43.276901,42.325336,43.068024,34.065628,10912732
2002-05-01,43.068024,43.068024,43.068024,43.068024,34.065628,0
2002-05-02,43.934486,44.251678,43.555408,43.996380,34.799942,8466791
2002-05-03,44.096951,44.862846,44.050533,44.537922,35.228271,11198676
2002-05-06,44.568867,45.025307,44.506973,44.824165,35.454681,8774296
2002-05-07,44.715855,45.535904,44.429611,45.357967,35.876907,7781865
2002-05-08,45.489487,45.706104,44.653965,44.862846,35.485283,11404258
2002-05-09,45.257397,45.605530,44.754536,45.094936,35.668869,7835825
2002-05-10,45.118141,45.226452,44.112423,44.568867,35.252762,8500179
2002-05-13,44.870583,44.870583,44.143368,44.251678,35.001865,5512843
2002-05-14,44.530186,44.700382,43.787498,43.895805,34.720383,5825867
2002-05-15,44.050533,44.406403,43.354263,43.772026,34.622482,7013552
2002-05-16,43.942226,43.988644,42.572899,42.998394,34.010559,8623746
2002-05-17,43.168594,44.476028,42.642525,43.447102,34.365479,18642641
2002-05-20,44.824165,44.839638,42.162872,42.735359,33.802502,15728485
2002-05-21,42.178349,42.294392,38.464920,40.576931,32.095245,36634506
2002-05-22,40.453152,40.615612,39.455166,40.035389,31.666895,13695972
2002-05-23,39.919346,40.197853,38.789845,39.308178,31.091690,13168207
2002-05-24,40.275215,42.394962,40.275215,41.868893,33.117146,20624096
2002-05-27,42.503273,42.503273,41.017902,41.675488,32.964172,11584079
2002-05-28,41.435661,41.435661,39.934818,40.228798,31.819881,15304174
2002-05-29,42.549690,42.549690,39.803299,41.048847,32.468517,11398810
2002-05-30,40.282951,41.721905,40.282951,40.453152,31.997339,14032799
2002-05-31,40.677502,41.157154,39.563477,40.770340,32.248222,13932441
2002-06-03,41.396980,42.077774,40.569195,41.830212,33.086552,17159653
2002-06-04,41.853420,42.534218,41.482079,42.240238,33.410873,13708704
2002-06-05,42.240238,42.936504,42.085510,42.456856,33.582214,12228780
2002-06-06,42.549690,42.859142,41.837948,42.588371,33.686234,11720204
2002-06-07,42.394962,42.696678,41.969467,42.511009,33.625046,10581088
2002-06-10,42.874615,44.096951,42.874615,43.926750,34.744865,12297953
2002-06-11,44.561131,45.087196,44.352249,44.746799,35.393501,14397191
2002-06-12,44.630756,44.630756,44.004116,44.298096,35.038582,7120063
2002-06-13,44.406403,44.708118,43.942226,44.027325,34.824409,5366158
2002-06-14,43.926750,43.942226,43.230484,43.609566,34.493977,8352402
2002-06-17,44.236202,44.236202,43.710136,44.081478,34.867241,5102124
2002-06-18,44.251678,44.715855,43.679192,43.841652,34.677551,5364355
2002-06-19,43.787498,44.684910,43.160858,44.352249,35.081413,15909948
2002-06-20,44.390930,44.607548,43.849388,44.336777,35.069176,7923134
2002-06-21,44.406403,44.406403,43.625034,43.926750,34.744865,5339401
2002-06-24,44.096951,44.096951,43.501255,43.911282,34.732624,4881670
2002-06-25,42.859142,43.570881,41.466606,42.209293,33.386398,65534037
2002-06-26,41.776058,41.992676,41.002426,41.319618,32.682697,20296317
2002-06-27,41.698696,42.286655,41.164890,42.046829,33.257889,18546148
2002-06-28,42.085510,42.085510,41.396980,41.683224,32.970295,11671369
2002-07-01,41.783794,42.394962,41.551704,42.039093,33.251774,5625784
2002-07-02,41.946259,42.077774,41.211308,41.327354,32.688805,6213991
2002-07-03,41.311878,42.240238,41.172626,41.489815,32.817318,15318509
2002-07-04,41.621334,41.923050,41.234516,41.311878,32.676575,6687602
2002-07-05,41.466606,41.590385,40.576931,40.739395,32.223751,13835793
2002-07-08,40.228798,42.364017,40.228798,42.062302,33.270123,29737727
2002-07-09,42.093246,43.106705,41.791531,42.843670,33.888176,23656712
2002-07-10,42.394962,43.160858,42.394962,42.913296,33.943253,17551661
2002-07-11,42.704414,42.797253,40.956009,41.103001,32.511356,16602953
2002-07-12,41.543968,41.675488,40.901855,41.048847,32.468517,10067115
2002-07-15,41.311878,41.311878,40.228798,41.133945,32.535824,6827184
2002-07-16,41.157154,41.358299,39.625366,39.903873,31.562880,14585130
2002-07-17,39.803299,39.996708,38.960045,39.284969,31.073336,24053019
2002-07-18,39.455166,40.290688,39.323650,40.128223,31.740320,11530178
2002-07-19,39.609894,40.592403,39.609894,40.197853,31.795395,14653502
2002-07-22,39.764618,39.903873,39.300442,39.733673,31.428255,9051010
2002-07-23,39.393276,40.197853,39.099297,39.725937,31.422134,15015632
2002-07-24,39.687256,39.749146,38.697006,38.921360,30.785727,14208264
2002-07-25,39.455166,40.174644,38.689274,38.960045,30.816320,39032168
2002-07-26,38.975513,38.975513,37.737705,37.969795,30.033079,18851190
2002-07-29,37.838280,38.766636,36.948605,38.333401,30.320677,27997569
